training episode 140 of 250 complete,  explore val = 0.496, episode reward = 308.0
training episode 141 of 250 complete,  explore val = 0.493, episode reward = 282.0
training episode 142 of 250 complete,  explore val = 0.491, episode reward = 177.0
training episode 143 of 250 complete,  explore val = 0.488, episode reward = 349.0
training episode 144 of 250 complete,  explore val = 0.486, episode reward = 500.0
training episode 145 of 250 complete,  explore val = 0.483, episode reward = 31.0
training episode 146 of 250 complete,  explore val = 0.481, episode reward = 115.0
training episode 147 of 250 complete,  explore val = 0.479, episode reward = 214.0
training episode 148 of 250 complete,  explore val = 0.476, episode reward = 44.0
training episode 149 of 250 complete,  explore val = 0.474, episode reward = 126.0
training episode 150 of 250 complete,  explore val = 0.471, episode reward = 123.0
training episode 151 of 250 complete,  explore val = 0.469, episode reward = 61.0
training episode 152 of 250 complete,  explore val = 0.467, episode reward = 278.0
training episode 153 of 250 complete,  explore val = 0.464, episode reward = 62.0
training episode 154 of 250 complete,  explore val = 0.462, episode reward = 238.0
training episode 155 of 250 complete,  explore val = 0.46, episode reward = 26.0
training episode 156 of 250 complete,  explore val = 0.458, episode reward = 9.0
training episode 157 of 250 complete,  explore val = 0.455, episode reward = 12.0
training episode 158 of 250 complete,  explore val = 0.453, episode reward = 13.0
training episode 159 of 250 complete,  explore val = 0.451, episode reward = 15.0
training episode 160 of 250 complete,  explore val = 0.448, episode reward = 11.0
training episode 161 of 250 complete,  explore val = 0.446, episode reward = 167.0
training episode 162 of 250 complete,  explore val = 0.444, episode reward = 428.0
training episode 163 of 250 complete,  explore val = 0.442, episode reward = 500.0
training episode 164 of 250 complete,  explore val = 0.44, episode reward = 500.0
training episode 165 of 250 complete,  explore val = 0.437, episode reward = 43.0
training episode 166 of 250 complete,  explore val = 0.435, episode reward = 290.0
training episode 167 of 250 complete,  explore val = 0.433, episode reward = 11.0
training episode 168 of 250 complete,  explore val = 0.431, episode reward = 9.0
training episode 169 of 250 complete,  explore val = 0.429, episode reward = 12.0
training episode 170 of 250 complete,  explore val = 0.427, episode reward = 10.0
training episode 171 of 250 complete,  explore val = 0.424, episode reward = 15.0
training episode 172 of 250 complete,  explore val = 0.422, episode reward = 9.0
