training episode 425 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 426 of 500 complete,  explore val = 0.01, episode reward = 239.0
training episode 427 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 428 of 500 complete,  explore val = 0.01, episode reward = 250.0
training episode 429 of 500 complete,  explore val = 0.01, episode reward = 434.0
training episode 430 of 500 complete,  explore val = 0.01, episode reward = 283.0
training episode 431 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 432 of 500 complete,  explore val = 0.01, episode reward = 244.0
training episode 433 of 500 complete,  explore val = 0.01, episode reward = 345.0
training episode 434 of 500 complete,  explore val = 0.01, episode reward = 194.0
training episode 435 of 500 complete,  explore val = 0.01, episode reward = 469.0
training episode 436 of 500 complete,  explore val = 0.01, episode reward = 178.0
training episode 437 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 438 of 500 complete,  explore val = 0.01, episode reward = 165.0
training episode 439 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 440 of 500 complete,  explore val = 0.01, episode reward = 203.0
training episode 441 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 442 of 500 complete,  explore val = 0.01, episode reward = 210.0
training episode 443 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 444 of 500 complete,  explore val = 0.01, episode reward = 283.0
training episode 445 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 446 of 500 complete,  explore val = 0.01, episode reward = 248.0
training episode 447 of 500 complete,  explore val = 0.01, episode reward = 458.0
training episode 448 of 500 complete,  explore val = 0.01, episode reward = 208.0
training episode 449 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 450 of 500 complete,  explore val = 0.01, episode reward = 233.0
training episode 451 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 452 of 500 complete,  explore val = 0.01, episode reward = 199.0
training episode 453 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 454 of 500 complete,  explore val = 0.01, episode reward = 190.0
training episode 455 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 456 of 500 complete,  explore val = 0.01, episode reward = 204.0
training episode 457 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 458 of 500 complete,  explore val = 0.01, episode reward = 176.0
training episode 459 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 460 of 500 complete,  explore val = 0.01, episode reward = 191.0
training episode 461 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 462 of 500 complete,  explore val = 0.01, episode reward = 279.0
training episode 463 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 464 of 500 complete,  explore val = 0.01, episode reward = 244.0
training episode 465 of 500 complete,  explore val = 0.01, episode reward = 436.0
training episode 466 of 500 complete,  explore val = 0.01, episode reward = 250.0
training episode 467 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 468 of 500 complete,  explore val = 0.01, episode reward = 205.0
training episode 469 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 470 of 500 complete,  explore val = 0.01, episode reward = 181.0
training episode 471 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 472 of 500 complete,  explore val = 0.01, episode reward = 170.0
training episode 473 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 474 of 500 complete,  explore val = 0.01, episode reward = 234.0
training episode 475 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 476 of 500 complete,  explore val = 0.01, episode reward = 280.0
training episode 477 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 478 of 500 complete,  explore val = 0.01, episode reward = 243.0
training episode 479 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 480 of 500 complete,  explore val = 0.01, episode reward = 296.0
training episode 481 of 500 complete,  explore val = 0.01, episode reward = 430.0
training episode 482 of 500 complete,  explore val = 0.01, episode reward = 245.0
training episode 483 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 484 of 500 complete,  explore val = 0.01, episode reward = 242.0
training episode 485 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 486 of 500 complete,  explore val = 0.01, episode reward = 198.0
training episode 487 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 488 of 500 complete,  explore val = 0.01, episode reward = 201.0
training episode 489 of 500 complete,  explore val = 0.01, episode reward = 473.0
training episode 490 of 500 complete,  explore val = 0.01, episode reward = 197.0
training episode 491 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 492 of 500 complete,  explore val = 0.01, episode reward = 153.0
training episode 493 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 494 of 500 complete,  explore val = 0.01, episode reward = 179.0
training episode 495 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 496 of 500 complete,  explore val = 0.01, episode reward = 238.0
training episode 497 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 498 of 500 complete,  explore val = 0.01, episode reward = 267.0
training episode 499 of 500 complete,  explore val = 0.01, episode reward = 500.0
training episode 500 of 500 complete,  explore val = 0.01, episode reward = 206.0
q-learning algorithm complete
